,X_unit_id,X_worker_id,fluency,grammaticality,semantic_adequacy,mr,team,text,category,type,bleu,meteor,ter,systemtype,triplesize
4284,1461305004,43780194,3,3,3,"Monocacy_National_Battlefield | location | Frederick_County,_Maryland<br>14th_New_Jersey_Volunteer_Infantry_Monument | established | ""1907-07-11""<br>14th_New_Jersey_Volunteer_Infantry_Monument | district | Monocacy_National_Battlefield<br>Monocacy_National_Battlefield | nearestCity | Frederick,_Maryland",upf-forge,"14th new jersey volunteer infantry monument, which is in monocacy national battlefield, was established on july 11 (1907). it is in frederick county (maryland). the nearest city to monocacy national battlefield is frederick (maryland).",Monument,seen,0.34,0.3823670232,56,template,4triple
4285,1461305004,38182446,2,2,3,"Monocacy_National_Battlefield | location | Frederick_County,_Maryland<br>14th_New_Jersey_Volunteer_Infantry_Monument | established | ""1907-07-11""<br>14th_New_Jersey_Volunteer_Infantry_Monument | district | Monocacy_National_Battlefield<br>Monocacy_National_Battlefield | nearestCity | Frederick,_Maryland",upf-forge,"14th new jersey volunteer infantry monument, which is in monocacy national battlefield, was established on july 11 (1907). it is in frederick county (maryland). the nearest city to monocacy national battlefield is frederick (maryland).",Monument,seen,0.34,0.3823670232,56,template,4triple
4286,1461305005,23126666,3,3,3,"Airey_Neave | battles | Battle_of_France<br>Airey_Neave | birthPlace | ""Knightsbridge, London""<br>Airey_Neave | activeYearsStartDate | 1953-06-30<br>Airey_Neave | activeYearsEndDate | 1979-03-30",webnlg,"knightsbridge , london is the birthplace of airey neave and he was involved in the battle of france . he started his career on 30th june 1953 and ended it on 30th march 1979 .
",Politician,unseen,1,1,1,human,4triple
4287,1461305005,43780194,3,3,3,"Airey_Neave | battles | Battle_of_France<br>Airey_Neave | birthPlace | ""Knightsbridge, London""<br>Airey_Neave | activeYearsStartDate | 1953-06-30<br>Airey_Neave | activeYearsEndDate | 1979-03-30",webnlg,"knightsbridge , london is the birthplace of airey neave and he was involved in the battle of france . he started his career on 30th june 1953 and ended it on 30th march 1979 .
",Politician,unseen,1,1,1,human,4triple
4288,1461305005,38182446,2,2,2,"Airey_Neave | battles | Battle_of_France<br>Airey_Neave | birthPlace | ""Knightsbridge, London""<br>Airey_Neave | activeYearsStartDate | 1953-06-30<br>Airey_Neave | activeYearsEndDate | 1979-03-30",webnlg,"knightsbridge , london is the birthplace of airey neave and he was involved in the battle of france . he started his career on 30th june 1953 and ended it on 30th march 1979 .
",Politician,unseen,1,1,1,human,4triple
4289,1461305006,23126666,2,3,1,"Alan_Bean | nationality | United_States<br>Alan_Bean | birthPlace | Wheeler,_Texas<br>Alan_Bean | timeInSpace | ""100305.0""(minutes)<br>Alan_Bean | was selected by NASA | 1963",melbourne,"alan bean was born in wheeler, texas, texas. he spent 100305.0 minutes in space and was selected by nasa in 1963.",Astronaut,seen,0.274,0.4517249394,53.333,neural,4triple
4290,1461305006,43780194,2,2,3,"Alan_Bean | nationality | United_States<br>Alan_Bean | birthPlace | Wheeler,_Texas<br>Alan_Bean | timeInSpace | ""100305.0""(minutes)<br>Alan_Bean | was selected by NASA | 1963",melbourne,"alan bean was born in wheeler, texas, texas. he spent 100305.0 minutes in space and was selected by nasa in 1963.",Astronaut,seen,0.274,0.4517249394,53.333,neural,4triple
4291,1461305006,38182446,1,1,2,"Alan_Bean | nationality | United_States<br>Alan_Bean | birthPlace | Wheeler,_Texas<br>Alan_Bean | timeInSpace | ""100305.0""(minutes)<br>Alan_Bean | was selected by NASA | 1963",melbourne,"alan bean was born in wheeler, texas, texas. he spent 100305.0 minutes in space and was selected by nasa in 1963.",Astronaut,seen,0.274,0.4517249394,53.333,neural,4triple
4292,1461305007,23126666,2,2,1,"Anderson,_Indiana | populationDensity | 523.9 (inhabitants per square kilometre)<br>Anderson,_Indiana | areaTotal | 107.43 (square kilometres)<br>Anderson,_Indiana | elevationAboveTheSeaLevel | 268.0<br>Anderson,_Indiana | isPartOf | ""Adams, Fall Creek, Lafayette, Richland, Union""",tilburg-nmt,"anderson, indiana is located in 268.0, 523.9 inhabitants per square kilometre. anderson has an elevation of 107.43 square kilometres metres above sea level.",City,seen,0.068,0.309522677,78.846,neural,4triple
4293,1461305007,43780194,1,2,2,"Anderson,_Indiana | populationDensity | 523.9 (inhabitants per square kilometre)<br>Anderson,_Indiana | areaTotal | 107.43 (square kilometres)<br>Anderson,_Indiana | elevationAboveTheSeaLevel | 268.0<br>Anderson,_Indiana | isPartOf | ""Adams, Fall Creek, Lafayette, Richland, Union""",tilburg-nmt,"anderson, indiana is located in 268.0, 523.9 inhabitants per square kilometre. anderson has an elevation of 107.43 square kilometres metres above sea level.",City,seen,0.068,0.309522677,78.846,neural,4triple
4294,1461305007,38182446,1,1,2,"Anderson,_Indiana | populationDensity | 523.9 (inhabitants per square kilometre)<br>Anderson,_Indiana | areaTotal | 107.43 (square kilometres)<br>Anderson,_Indiana | elevationAboveTheSeaLevel | 268.0<br>Anderson,_Indiana | isPartOf | ""Adams, Fall Creek, Lafayette, Richland, Union""",tilburg-nmt,"anderson, indiana is located in 268.0, 523.9 inhabitants per square kilometre. anderson has an elevation of 107.43 square kilometres metres above sea level.",City,seen,0.068,0.309522677,78.846,neural,4triple
4295,1461305008,23126666,2,3,1,"Atlantic_City_International_Airport | owner | South_Jersey_Transportation_Authority<br>South_Jersey_Transportation_Authority | leaderName | Stephen_Dilts<br>Atlantic_City_International_Airport | location | Egg_Harbor_Township,_New_Jersey<br>Egg_Harbor_Township,_New_Jersey | country | United_States",pkuwriter,"atlantic city international airport is located in egg harbor township, new jersey, united states. the leader of united states is stephen dilts.",Airport,seen,0.268,0.3650471524,57.143,neural,4triple
4296,1461305008,43780194,1,2,2,"Atlantic_City_International_Airport | owner | South_Jersey_Transportation_Authority<br>South_Jersey_Transportation_Authority | leaderName | Stephen_Dilts<br>Atlantic_City_International_Airport | location | Egg_Harbor_Township,_New_Jersey<br>Egg_Harbor_Township,_New_Jersey | country | United_States",pkuwriter,"atlantic city international airport is located in egg harbor township, new jersey, united states. the leader of united states is stephen dilts.",Airport,seen,0.268,0.3650471524,57.143,neural,4triple
4297,1461305008,38182446,1,1,2,"Atlantic_City_International_Airport | owner | South_Jersey_Transportation_Authority<br>South_Jersey_Transportation_Authority | leaderName | Stephen_Dilts<br>Atlantic_City_International_Airport | location | Egg_Harbor_Township,_New_Jersey<br>Egg_Harbor_Township,_New_Jersey | country | United_States",pkuwriter,"atlantic city international airport is located in egg harbor township, new jersey, united states. the leader of united states is stephen dilts.",Airport,seen,0.268,0.3650471524,57.143,neural,4triple
4298,1461305009,23126666,3,3,3,Alaa_Abdul-Zahra | club | Al_Kharaitiyat_SC<br>Al_Kharaitiyat_SC | ground | Al_Khor<br>Alaa_Abdul-Zahra | club | Shabab_Al-Ordon_Club<br>Al_Kharaitiyat_SC | manager | Amar_Osim,upf-forge,"alaa abdul-zahra plays for al kharaitiyat sc and shabab al-ordon club. al kharaitiyat sc, the manager of which is amar osim, plays in al khor.",Athlete,unseen,0.183,0.4209832705,68.182,template,4triple
4299,1461305009,43780194,2,3,3,Alaa_Abdul-Zahra | club | Al_Kharaitiyat_SC<br>Al_Kharaitiyat_SC | ground | Al_Khor<br>Alaa_Abdul-Zahra | club | Shabab_Al-Ordon_Club<br>Al_Kharaitiyat_SC | manager | Amar_Osim,upf-forge,"alaa abdul-zahra plays for al kharaitiyat sc and shabab al-ordon club. al kharaitiyat sc, the manager of which is amar osim, plays in al khor.",Athlete,unseen,0.183,0.4209832705,68.182,template,4triple
4300,1461305009,38182446,3,2,3,Alaa_Abdul-Zahra | club | Al_Kharaitiyat_SC<br>Al_Kharaitiyat_SC | ground | Al_Khor<br>Alaa_Abdul-Zahra | club | Shabab_Al-Ordon_Club<br>Al_Kharaitiyat_SC | manager | Amar_Osim,upf-forge,"alaa abdul-zahra plays for al kharaitiyat sc and shabab al-ordon club. al kharaitiyat sc, the manager of which is amar osim, plays in al khor.",Athlete,unseen,0.183,0.4209832705,68.182,template,4triple
4301,1461305010,23126666,3,3,3,Alcatraz_Versus_the_Evil_Librarians | language | English_language<br>English_language | spokenIn | Great_Britain<br>Alcatraz_Versus_the_Evil_Librarians | country | United_States<br>United_States | ethnicGroup | African_Americans,webnlg,"english is spoken in great britain and the united states where african americans are an ethnic group . alcatraz versus the evil librarians is from the united states and is written in the english language .
",WrittenWork,seen,1,1,1,human,4triple
4302,1461305010,43780194,2,3,3,Alcatraz_Versus_the_Evil_Librarians | language | English_language<br>English_language | spokenIn | Great_Britain<br>Alcatraz_Versus_the_Evil_Librarians | country | United_States<br>United_States | ethnicGroup | African_Americans,webnlg,"english is spoken in great britain and the united states where african americans are an ethnic group . alcatraz versus the evil librarians is from the united states and is written in the english language .
",WrittenWork,seen,1,1,1,human,4triple
4303,1461305010,38182446,1,2,3,Alcatraz_Versus_the_Evil_Librarians | language | English_language<br>English_language | spokenIn | Great_Britain<br>Alcatraz_Versus_the_Evil_Librarians | country | United_States<br>United_States | ethnicGroup | African_Americans,webnlg,"english is spoken in great britain and the united states where african americans are an ethnic group . alcatraz versus the evil librarians is from the united states and is written in the english language .
",WrittenWork,seen,1,1,1,human,4triple
4304,1461305011,23126666,1,1,3,Acharya_Institute_of_Technology | was given the 'Technical Campus' status by | All_India_Council_for_Technical_Education<br>All_India_Council_for_Technical_Education | location | Mumbai<br>Acharya_Institute_of_Technology | sportsOffered | Tennis<br>Tennis | sportsGoverningBody | International_Tennis_Federation,upf-forge,"all india council for technical education, which is in mumbai, gave the status of ' technical campus ' to acharya institute of technology. it offers tennis, which is as a sport the governing body of which is the international tennis federation.",University,seen,0.228,0.4058057936,61.905,template,4triple
4305,1461305011,43780194,2,2,3,Acharya_Institute_of_Technology | was given the 'Technical Campus' status by | All_India_Council_for_Technical_Education<br>All_India_Council_for_Technical_Education | location | Mumbai<br>Acharya_Institute_of_Technology | sportsOffered | Tennis<br>Tennis | sportsGoverningBody | International_Tennis_Federation,upf-forge,"all india council for technical education, which is in mumbai, gave the status of ' technical campus ' to acharya institute of technology. it offers tennis, which is as a sport the governing body of which is the international tennis federation.",University,seen,0.228,0.4058057936,61.905,template,4triple
4306,1461305011,38182446,1,1,2,Acharya_Institute_of_Technology | was given the 'Technical Campus' status by | All_India_Council_for_Technical_Education<br>All_India_Council_for_Technical_Education | location | Mumbai<br>Acharya_Institute_of_Technology | sportsOffered | Tennis<br>Tennis | sportsGoverningBody | International_Tennis_Federation,upf-forge,"all india council for technical education, which is in mumbai, gave the status of ' technical campus ' to acharya institute of technology. it offers tennis, which is as a sport the governing body of which is the international tennis federation.",University,seen,0.228,0.4058057936,61.905,template,4triple
4307,1461305012,23126666,3,3,3,"Alan_Bean | nationality | United_States<br>Alan_Bean | birthPlace | Wheeler,_Texas<br>Alan_Bean | timeInSpace | ""100305.0""(minutes)<br>Alan_Bean | was selected by NASA | 1963",adapt,"alan bean is an american who was born in wheeler, texas. he was selected by nasa in 1963 and spent 100305 minutes in space.",Astronaut,seen,0.301,0.4468302275,46.667,neural,4triple
4308,1461305012,43780194,3,3,3,"Alan_Bean | nationality | United_States<br>Alan_Bean | birthPlace | Wheeler,_Texas<br>Alan_Bean | timeInSpace | ""100305.0""(minutes)<br>Alan_Bean | was selected by NASA | 1963",adapt,"alan bean is an american who was born in wheeler, texas. he was selected by nasa in 1963 and spent 100305 minutes in space.",Astronaut,seen,0.301,0.4468302275,46.667,neural,4triple
4309,1461305012,38182446,2,2,2,"Alan_Bean | nationality | United_States<br>Alan_Bean | birthPlace | Wheeler,_Texas<br>Alan_Bean | timeInSpace | ""100305.0""(minutes)<br>Alan_Bean | was selected by NASA | 1963",adapt,"alan bean is an american who was born in wheeler, texas. he was selected by nasa in 1963 and spent 100305 minutes in space.",Astronaut,seen,0.301,0.4468302275,46.667,neural,4triple
4310,1461305013,23126666,3,3,1,Aleksandr_Prudnikov | birthDate | 1989-02-24<br>Aleksandr_Prudnikov | height | 185.0 (centimetres)<br>Aleksandr_Prudnikov | club | FC_Kuban_Krasnodar<br>Aleksandr_Prudnikov | club | FC_Dynamo_Moscow,baseline,"the 2nd baron, john reith was the founder of the second party, and is the operator of the second title of the second party.",Athlete,unseen,0.183,0.0618439697,88.889,neural,4triple
4311,1461305013,43780194,2,2,1,Aleksandr_Prudnikov | birthDate | 1989-02-24<br>Aleksandr_Prudnikov | height | 185.0 (centimetres)<br>Aleksandr_Prudnikov | club | FC_Kuban_Krasnodar<br>Aleksandr_Prudnikov | club | FC_Dynamo_Moscow,baseline,"the 2nd baron, john reith was the founder of the second party, and is the operator of the second title of the second party.",Athlete,unseen,0.183,0.0618439697,88.889,neural,4triple
4312,1461305013,38182446,2,2,1,Aleksandr_Prudnikov | birthDate | 1989-02-24<br>Aleksandr_Prudnikov | height | 185.0 (centimetres)<br>Aleksandr_Prudnikov | club | FC_Kuban_Krasnodar<br>Aleksandr_Prudnikov | club | FC_Dynamo_Moscow,baseline,"the 2nd baron, john reith was the founder of the second party, and is the operator of the second title of the second party.",Athlete,unseen,0.183,0.0618439697,88.889,neural,4triple
4313,1461305014,23126666,1,3,1,1101_Clematis | escapeVelocity | 0.02 (kilometrePerSeconds)<br>1101_Clematis | orbitalPeriod | 183309000.0<br>1101_Clematis | periapsis | 445895000000.0<br>1101_Clematis | epoch | 2006-12-31,upf-forge,"1101 clematis, the escape velocity of which is 72.0 kilometers per second, was last seen in december 31 (2006 (jd2454100.5)). the orbital period of 1101 clematis is 1.83309e+08. the periapsis of 1101 clematis is 4.45895e+11.",CelestialBody,unseen,0.177,0.2827059676,80,template,4triple
4314,1461305014,43780194,2,2,1,1101_Clematis | escapeVelocity | 0.02 (kilometrePerSeconds)<br>1101_Clematis | orbitalPeriod | 183309000.0<br>1101_Clematis | periapsis | 445895000000.0<br>1101_Clematis | epoch | 2006-12-31,upf-forge,"1101 clematis, the escape velocity of which is 72.0 kilometers per second, was last seen in december 31 (2006 (jd2454100.5)). the orbital period of 1101 clematis is 1.83309e+08. the periapsis of 1101 clematis is 4.45895e+11.",CelestialBody,unseen,0.177,0.2827059676,80,template,4triple
4315,1461305014,38182446,2,2,3,1101_Clematis | escapeVelocity | 0.02 (kilometrePerSeconds)<br>1101_Clematis | orbitalPeriod | 183309000.0<br>1101_Clematis | periapsis | 445895000000.0<br>1101_Clematis | epoch | 2006-12-31,upf-forge,"1101 clematis, the escape velocity of which is 72.0 kilometers per second, was last seen in december 31 (2006 (jd2454100.5)). the orbital period of 1101 clematis is 1.83309e+08. the periapsis of 1101 clematis is 4.45895e+11.",CelestialBody,unseen,0.177,0.2827059676,80,template,4triple
4316,1461305015,23126666,1,2,1,"Turkey | leaderName | Ahmet_Davutoğlu<br>Turkey | capital | Ankara<br>Atatürk_Monument_(İzmir) | material | ""Bronze""<br>Atatürk_Monument_(İzmir) | location | Turkey",tilburg-smt,"ahmet davutoglu is the leader of turkey (capital ankara) and made of bronze is located in izmir, turkey",Monument,seen,0.447,0.3204500279,59.259,smt,4triple
4317,1461305015,43780194,2,3,3,"Turkey | leaderName | Ahmet_Davutoğlu<br>Turkey | capital | Ankara<br>Atatürk_Monument_(İzmir) | material | ""Bronze""<br>Atatürk_Monument_(İzmir) | location | Turkey",tilburg-smt,"ahmet davutoglu is the leader of turkey (capital ankara) and made of bronze is located in izmir, turkey",Monument,seen,0.447,0.3204500279,59.259,smt,4triple
4318,1461305015,38182446,2,2,2,"Turkey | leaderName | Ahmet_Davutoğlu<br>Turkey | capital | Ankara<br>Atatürk_Monument_(İzmir) | material | ""Bronze""<br>Atatürk_Monument_(İzmir) | location | Turkey",tilburg-smt,"ahmet davutoglu is the leader of turkey (capital ankara) and made of bronze is located in izmir, turkey",Monument,seen,0.447,0.3204500279,59.259,smt,4triple
4319,1461305016,23126666,3,2,3,"Abdul_Taib_Mahmud | successor | Adenan_Satem<br>Adenan_Satem | birthPlace | Japanese_occupation_of_British_Borneo<br>Abdul_Taib_Mahmud | residence | Sarawak<br>Abdul_Taib_Mahmud | party | ""Barisan Ra'ayat Jati Sarawak""",webnlg,"adenan satem was born in japanese occupied british borneo . his successor was abdul taib mahmud , who , resides in sarawak and is a member of the "" barisan ra ' ayat jati sarawak "" party .
",Politician,unseen,1,1,1,human,4triple
4320,1461305016,43780194,2,3,2,"Abdul_Taib_Mahmud | successor | Adenan_Satem<br>Adenan_Satem | birthPlace | Japanese_occupation_of_British_Borneo<br>Abdul_Taib_Mahmud | residence | Sarawak<br>Abdul_Taib_Mahmud | party | ""Barisan Ra'ayat Jati Sarawak""",webnlg,"adenan satem was born in japanese occupied british borneo . his successor was abdul taib mahmud , who , resides in sarawak and is a member of the "" barisan ra ' ayat jati sarawak "" party .
",Politician,unseen,1,1,1,human,4triple
4321,1461305016,38182446,1,2,3,"Abdul_Taib_Mahmud | successor | Adenan_Satem<br>Adenan_Satem | birthPlace | Japanese_occupation_of_British_Borneo<br>Abdul_Taib_Mahmud | residence | Sarawak<br>Abdul_Taib_Mahmud | party | ""Barisan Ra'ayat Jati Sarawak""",webnlg,"adenan satem was born in japanese occupied british borneo . his successor was abdul taib mahmud , who , resides in sarawak and is a member of the "" barisan ra ' ayat jati sarawak "" party .
",Politician,unseen,1,1,1,human,4triple
4322,1461305017,23126666,2,2,2,Alcatraz_Versus_the_Evil_Librarians | language | English_language<br>English_language | spokenIn | Great_Britain<br>Alcatraz_Versus_the_Evil_Librarians | country | United_States<br>United_States | ethnicGroup | African_Americans,tilburg-pipe,"alcatraz versus the evil librarians, published in united states was written in english, which is spoken in great britain. african americans live in here.",WrittenWork,seen,0.19,0.3359959269,68.807,template,4triple
4323,1461305017,43780194,2,3,3,Alcatraz_Versus_the_Evil_Librarians | language | English_language<br>English_language | spokenIn | Great_Britain<br>Alcatraz_Versus_the_Evil_Librarians | country | United_States<br>United_States | ethnicGroup | African_Americans,tilburg-pipe,"alcatraz versus the evil librarians, published in united states was written in english, which is spoken in great britain. african americans live in here.",WrittenWork,seen,0.19,0.3359959269,68.807,template,4triple
4324,1461305017,38182446,2,1,2,Alcatraz_Versus_the_Evil_Librarians | language | English_language<br>English_language | spokenIn | Great_Britain<br>Alcatraz_Versus_the_Evil_Librarians | country | United_States<br>United_States | ethnicGroup | African_Americans,tilburg-pipe,"alcatraz versus the evil librarians, published in united states was written in english, which is spoken in great britain. african americans live in here.",WrittenWork,seen,0.19,0.3359959269,68.807,template,4triple
4325,1461305018,23126666,1,2,1,"Anderson,_Indiana | populationDensity | 523.9 (inhabitants per square kilometre)<br>Anderson,_Indiana | areaTotal | 107.43 (square kilometres)<br>Anderson,_Indiana | elevationAboveTheSeaLevel | 268.0<br>Anderson,_Indiana | isPartOf | ""Adams, Fall Creek, Lafayette, Richland, Union""",adapt,"anderson, indiana is part of the county, fall creek, indiana. it is located at 268.0 above sea level and has a population density of 523.9 inhabitants per square kilometre. it is located at 268.0 above sea level.",City,seen,0.188,0.345491165,69.231,neural,4triple
4326,1461305018,43780194,2,3,3,"Anderson,_Indiana | populationDensity | 523.9 (inhabitants per square kilometre)<br>Anderson,_Indiana | areaTotal | 107.43 (square kilometres)<br>Anderson,_Indiana | elevationAboveTheSeaLevel | 268.0<br>Anderson,_Indiana | isPartOf | ""Adams, Fall Creek, Lafayette, Richland, Union""",adapt,"anderson, indiana is part of the county, fall creek, indiana. it is located at 268.0 above sea level and has a population density of 523.9 inhabitants per square kilometre. it is located at 268.0 above sea level.",City,seen,0.188,0.345491165,69.231,neural,4triple
4327,1461305018,38182446,2,2,3,"Anderson,_Indiana | populationDensity | 523.9 (inhabitants per square kilometre)<br>Anderson,_Indiana | areaTotal | 107.43 (square kilometres)<br>Anderson,_Indiana | elevationAboveTheSeaLevel | 268.0<br>Anderson,_Indiana | isPartOf | ""Adams, Fall Creek, Lafayette, Richland, Union""",adapt,"anderson, indiana is part of the county, fall creek, indiana. it is located at 268.0 above sea level and has a population density of 523.9 inhabitants per square kilometre. it is located at 268.0 above sea level.",City,seen,0.188,0.345491165,69.231,neural,4triple
4328,1461305019,23126666,1,1,1,"Abdul_Taib_Mahmud | successor | Adenan_Satem<br>Adenan_Satem | birthPlace | Japanese_occupation_of_British_Borneo<br>Abdul_Taib_Mahmud | residence | Sarawak<br>Abdul_Taib_Mahmud | party | ""Barisan Ra'ayat Jati Sarawak""",baseline,the port authority of regionserved and new jersey is japanese occupation of british borneo.,Politician,unseen,0.038,0.1197931143,92.105,neural,4triple
4329,1461305019,43780194,2,3,1,"Abdul_Taib_Mahmud | successor | Adenan_Satem<br>Adenan_Satem | birthPlace | Japanese_occupation_of_British_Borneo<br>Abdul_Taib_Mahmud | residence | Sarawak<br>Abdul_Taib_Mahmud | party | ""Barisan Ra'ayat Jati Sarawak""",baseline,the port authority of regionserved and new jersey is japanese occupation of british borneo.,Politician,unseen,0.038,0.1197931143,92.105,neural,4triple
4330,1461305019,38182446,2,1,2,"Abdul_Taib_Mahmud | successor | Adenan_Satem<br>Adenan_Satem | birthPlace | Japanese_occupation_of_British_Borneo<br>Abdul_Taib_Mahmud | residence | Sarawak<br>Abdul_Taib_Mahmud | party | ""Barisan Ra'ayat Jati Sarawak""",baseline,the port authority of regionserved and new jersey is japanese occupation of british borneo.,Politician,unseen,0.038,0.1197931143,92.105,neural,4triple
4331,1461305020,43780194,2,3,2,Costa_Crociere | location | Genoa<br>AIDAstella | operator | AIDA_Cruises<br>AIDAstella | builder | Meyer_Werft<br>AIDAstella | owner | Costa_Crociere,tilburg-pipe,costa crociere owns aidastella. it is operated by aida cruises. costa crociere is located in genoa.,MeanOfTransportation,unseen,0.146,0.2858272474,68,template,4triple
4332,1461305020,38182446,2,2,2,Costa_Crociere | location | Genoa<br>AIDAstella | operator | AIDA_Cruises<br>AIDAstella | builder | Meyer_Werft<br>AIDAstella | owner | Costa_Crociere,tilburg-pipe,costa crociere owns aidastella. it is operated by aida cruises. costa crociere is located in genoa.,MeanOfTransportation,unseen,0.146,0.2858272474,68,template,4triple
4333,1461305020,17122301,2,2,2,Costa_Crociere | location | Genoa<br>AIDAstella | operator | AIDA_Cruises<br>AIDAstella | builder | Meyer_Werft<br>AIDAstella | owner | Costa_Crociere,tilburg-pipe,costa crociere owns aidastella. it is operated by aida cruises. costa crociere is located in genoa.,MeanOfTransportation,unseen,0.146,0.2858272474,68,template,4triple
4334,1461305021,43780194,3,3,3,"A_Loyal_Character_Dancer | author | Qiu_Xiaolong<br>A_Loyal_Character_Dancer | OCLC_number | 49805501<br>A_Loyal_Character_Dancer | ISBN_number | ""1-56947-301-3""<br>A_Loyal_Character_Dancer | mediaType | Hardcover",upf-forge,"qiu xiaolong is the author of a loyal character dancer, the isbn number of which is 1-56947-301-3. it can be found in hardcover. the oclc number of a loyal character dancer is 49805501.",WrittenWork,seen,0.286,0.4300236768,70.755,template,4triple
4335,1461305021,38182446,2,2,3,"A_Loyal_Character_Dancer | author | Qiu_Xiaolong<br>A_Loyal_Character_Dancer | OCLC_number | 49805501<br>A_Loyal_Character_Dancer | ISBN_number | ""1-56947-301-3""<br>A_Loyal_Character_Dancer | mediaType | Hardcover",upf-forge,"qiu xiaolong is the author of a loyal character dancer, the isbn number of which is 1-56947-301-3. it can be found in hardcover. the oclc number of a loyal character dancer is 49805501.",WrittenWork,seen,0.286,0.4300236768,70.755,template,4triple
4336,1461305021,17122301,2,3,3,"A_Loyal_Character_Dancer | author | Qiu_Xiaolong<br>A_Loyal_Character_Dancer | OCLC_number | 49805501<br>A_Loyal_Character_Dancer | ISBN_number | ""1-56947-301-3""<br>A_Loyal_Character_Dancer | mediaType | Hardcover",upf-forge,"qiu xiaolong is the author of a loyal character dancer, the isbn number of which is 1-56947-301-3. it can be found in hardcover. the oclc number of a loyal character dancer is 49805501.",WrittenWork,seen,0.286,0.4300236768,70.755,template,4triple
4337,1461305022,43780194,3,3,2,Acharya_Institute_of_Technology | was given the 'Technical Campus' status by | All_India_Council_for_Technical_Education<br>All_India_Council_for_Technical_Education | location | Mumbai<br>Acharya_Institute_of_Technology | sportsOffered | Tennis<br>Tennis | sportsGoverningBody | International_Tennis_Federation,baseline,the acharya institute of technology was given the ' technical campus ' status by the all india council for technical education in mumbai.,University,seen,0.331,0.3052538173,57.143,neural,4triple
4338,1461305022,22578215,3,3,3,Acharya_Institute_of_Technology | was given the 'Technical Campus' status by | All_India_Council_for_Technical_Education<br>All_India_Council_for_Technical_Education | location | Mumbai<br>Acharya_Institute_of_Technology | sportsOffered | Tennis<br>Tennis | sportsGoverningBody | International_Tennis_Federation,baseline,the acharya institute of technology was given the ' technical campus ' status by the all india council for technical education in mumbai.,University,seen,0.331,0.3052538173,57.143,neural,4triple
4339,1461305023,22578215,1,2,2,Agremiação_Sportiva_Arapiraquense | league | Campeonato_Brasileiro_Série_C<br>Campeonato_Brasileiro_Série_C | country | Brazil<br>Agremiação_Sportiva_Arapiraquense | ground | Estádio_Municipal_Coaracy_da_Mata_Fonseca<br>Estádio_Municipal_Coaracy_da_Mata_Fonseca | location | Arapiraca,upf-forge,"agremiação sportiva arapiraquense plays in campeonato brasileiro série c, which is in brazil, in estádio municipal coaracy da mata fonseca. it is in arapiraca.",SportsTeam,seen,0.149,0.4296444943,56.842,template,4triple
4340,1461305023,38913334,3,3,3,Agremiação_Sportiva_Arapiraquense | league | Campeonato_Brasileiro_Série_C<br>Campeonato_Brasileiro_Série_C | country | Brazil<br>Agremiação_Sportiva_Arapiraquense | ground | Estádio_Municipal_Coaracy_da_Mata_Fonseca<br>Estádio_Municipal_Coaracy_da_Mata_Fonseca | location | Arapiraca,upf-forge,"agremiação sportiva arapiraquense plays in campeonato brasileiro série c, which is in brazil, in estádio municipal coaracy da mata fonseca. it is in arapiraca.",SportsTeam,seen,0.149,0.4296444943,56.842,template,4triple
4341,1461305024,22578215,2,2,3,"Alfred_N._Phillips | party | Democratic_Party_(United_States)<br>Alfred_N._Phillips | successor | Albert_E._Austin<br>Alfred_N._Phillips | birthPlace | Connecticut<br>Alfred_N._Phillips | office (workedAt, workedAs) | ""Member of the U.S. House of Representatives from Connecticut's 4th district""",webnlg,"connecticut born alfred n phillips , a democrate , worked as member of the u . s . house of representatives from connecticut ' s 4th district and was succeded by albert e . austin .
",Politician,unseen,1,1,1,human,4triple
4342,1461305024,38913334,3,3,3,"Alfred_N._Phillips | party | Democratic_Party_(United_States)<br>Alfred_N._Phillips | successor | Albert_E._Austin<br>Alfred_N._Phillips | birthPlace | Connecticut<br>Alfred_N._Phillips | office (workedAt, workedAs) | ""Member of the U.S. House of Representatives from Connecticut's 4th district""",webnlg,"connecticut born alfred n phillips , a democrate , worked as member of the u . s . house of representatives from connecticut ' s 4th district and was succeded by albert e . austin .
",Politician,unseen,1,1,1,human,4triple
4343,1461305025,22578215,3,3,3,"Bolt_(comicsCharacter) | creator | Gary_Cohn_(comics)<br>Ernie_Colón | nationality | Puerto_Ricans<br>Bolt_(comicsCharacter) | creator | Ernie_Colón<br>Bolt_(comicsCharacter) | alternativeName | ""Larry Bolatinsky""",melbourne,"the comic character bolt, also known as larry bolatinsky, was created by gary cohn and ernie colón.",ComicsCharacter,seen,0.23,0.3832314692,57.955,neural,4triple
4344,1461305025,38913334,3,3,2,"Bolt_(comicsCharacter) | creator | Gary_Cohn_(comics)<br>Ernie_Colón | nationality | Puerto_Ricans<br>Bolt_(comicsCharacter) | creator | Ernie_Colón<br>Bolt_(comicsCharacter) | alternativeName | ""Larry Bolatinsky""",melbourne,"the comic character bolt, also known as larry bolatinsky, was created by gary cohn and ernie colón.",ComicsCharacter,seen,0.23,0.3832314692,57.955,neural,4triple
